x_m,y_m,z_m,sigma_min_m_rad,condition_number
-2.009007219111365594e-01,4.588480155115834402e-02,-1.476460852195764228e-01,7.162065351185368774e-04,3.975447810100779407e+02
-2.047832337467364594e-01,4.793596684734834773e-02,-1.414564929638973956e-01,2.031592634960657437e-03,1.402317029031080722e+02
-2.082846006719817622e-01,5.005392878711138749e-02,-1.350653352914608918e-01,4.784062980922924001e-03,5.954153352246397901e+01
2.620768864437920953e-02,5.177270369004666889e-02,-1.298787636152412550e-01,5.777003099169338712e-02,3.121979220483539486e+00
2.270632171913393449e-02,4.965474175028364301e-02,-1.362699212876777588e-01,5.899992130523032396e-02,3.090202209151946988e+00
1.882380988353397899e-02,4.760357645409361849e-02,-1.424595135433568416e-01,5.998330678273921385e-02,3.072863019712447574e+00
1.457298615598735803e-02,4.562598759845300916e-02,-1.484270816806136095e-01,6.072542522211976657e-02,3.068535153762019352e+00
9.967900950621305656e-03,4.372851178524796850e-02,-1.541529008627962882e-01,6.123322884577251518e-02,3.076103706368971569e+00
5.023775635898633518e-03,4.191742081558838540e-02,-1.596180453155409962e-01,6.151505492535078862e-02,3.094737518338878779e+00
-2.430477771677846954e-04,4.019870095937790044e-02,-1.648044508828750421e-01,6.158027280502599565e-02,3.123900555715002358e+00
-5.815160650903858364e-03,3.857803316866169341e-02,-1.696949747353789506e-01,6.143894552238790552e-02,3.163424447953481433e+00
-1.167414526242616102e-02,3.706077430015317781e-02,-1.742734520330519454e-01,6.110152821868983924e-02,3.213702355112740605e+00
-1.780063568046257039e-02,3.565193940900572567e-02,-1.785247493555905673e-01,6.057861439366968304e-02,3.276142846056961488e+00
-2.417438177632320884e-02,3.435618517235449615e-02,-1.824348147234753914e-01,5.988073322829798317e-02,3.354074606159572092e+00
-3.077431615744385257e-02,3.317779449741917880e-02,-1.859907240445291265e-01,5.901819597160205821e-02,3.453507043009545363e+00
-3.757862380226362903e-02,3.212066236504295541e-02,-1.891807238324249296e-01,5.800098625584275414e-02,3.580210514344740247e+00
-4.456481416626988795e-02,3.118828295545988255e-02,-1.919942700559446047e-01,5.683868767929539656e-02,3.733736739537949489e+00
-5.170979552087587305e-02,3.038373809884409998e-02,-1.944220629905780706e-01,5.554044161108197264e-02,3.909723703947383999e+00
-5.898995127941535077e-02,2.970968708881584208e-02,-1.964560779572670501e-01,5.411492851980226337e-02,4.105394978024163422e+00
-6.638121805797136954e-02,2.916835789257417322e-02,-1.980895918466908379e-01,5.257036688309354999e-02,4.320334716115297624e+00
-7.385916521302149373e-02,2.876153978670965145e-02,-1.993172053414229428e-01,5.091452466431588969e-02,4.555672039517656202e+00
-8.139907559300053885e-02,2.849057744303846312e-02,-2.001348607625063336e-01,4.915473929117897267e-02,4.813567312183080205e+00
-8.897602723686937054e-02,2.835636648400590570e-02,-2.005398554814586121e-01,4.729794294884340916e-02,5.097041625607936943e+00
-9.656497574964886810e-02,2.835935052235053627e-02,-2.005308508533757972e-01,4.535069076221261153e-02,5.410000942196879770e+00
-1.041408370826393676e-01,2.849951969481356179e-02,-2.001078766416076737e-01,4.331919007434480162e-02,5.757384909161171294e+00
-1.116785704447089272e-01,2.877641069474026064e-02,-1.992723309193799586e-01,4.120932953372521967e-02,6.145426359867689925e+00
-1.191532610706011047e-01,2.918910830346563984e-02,-1.980269754486879419e-01,3.902670709553202055e-02,6.582041220129422499e+00
-1.265402025726839463e-01,2.973624841542246711e-02,-1.963759265517366071e-01,3.677665633776257270e-02,7.077397829612030122e+00
-1.338149786039407041e-01,3.041602254697291230e-02,-1.943246415050994824e-01,3.446427070932401443e-02,7.644752692805113270e+00
-1.409535435622777388e-01,3.122618381406024046e-02,-1.918799005015688064e-01,3.209442547968543308e-02,8.301700579843540595e+00
-1.479323020693946722e-01,3.216405435892272929e-02,-1.890497842393187022e-01,2.967179726197134021e-02,9.072094127276788100e+00
-1.547281869615123318e-01,3.322653420132180152e-02,-1.858436472124570804e-01,2.720088104459144479e-02,9.989088197032062411e+00
-1.613187355341724194e-01,3.441011148502802486e-02,-1.822720867912500375e-01,2.468600469958217788e-02,1.110015821013717208e+01
-1.676821637890942851e-01,3.571087408569714045e-02,-1.783469081942186951e-01,2.213134094593012871e-02,1.247576449046043479e+01
-1.737974384376773929e-01,3.712452254176774186e-02,-1.740810854678884190e-01,1.954091673925993991e-02,1.422517716977494473e+01
-1.796443464231539111e-01,3.864638426564006440e-02,-1.694887186031645843e-01,1.691862004118266372e-02,1.652746721411548592e+01
-1.852035617315966887e-01,4.027142898816261918e-02,-1.645849869300805568e-01,1.426820389941200855e-02,1.969784302977123858e+01
-1.904567092709498755e-01,4.199428538537790245e-02,-1.593860989449637222e-01,1.159328775457290142e-02,2.434740022248229252e+01
-1.953864256069403060e-01,4.380925883256978765e-02,-1.539092387358578229e-01,8.897355901784344268e-03,3.183681140538303111e+01
-1.999764163551168150e-01,4.571035022692956223e-02,-1.481725091832838404e-01,6.183753114699163528e-03,4.593404006907636727e+01
-2.042115100393170346e-01,4.769127581662543219e-02,-1.421948721240801072e-01,3.455677668848586206e-03,8.236048989230116035e+01
-2.080777082385419363e-01,4.974548797073344297e-02,-1.359960856761004977e-01,7.161725529552014297e-04,3.978986271435423987e+02
-2.115622318564846227e-01,5.186619682137839915e-02,-1.295966389309337885e-01,2.031883091988126704e-03,1.403152421491701602e+02
-2.146535633607781768e-01,5.404639270655015038e-02,-1.230176842305065882e-01,4.785777462138198109e-03,5.955830059301856494e+01
1.974440657737047689e-02,5.133892377185220179e-02,-1.311877370204138082e-01,5.720810068350277999e-02,3.131240672678759829e+00
1.584560537108181677e-02,4.929081815335659839e-02,-1.373680963988609116e-01,5.847372639934228511e-02,3.093973347100821059e+00
1.157907816782316468e-02,4.731657839169511881e-02,-1.433255583168893676e-01,5.949234475957821539e-02,3.071443801740790125e+00
6.958927287035149289e-03,4.542273001886251022e-02,-1.490404313423294436e-01,6.026875778898858893e-02,3.062162092270884983e+00
2.000423894347375109e-03,4.361553284604787611e-02,-1.544938258815778953e-01,6.080961148760179874e-02,3.064987468205466747e+00
-3.280042474803096519e-03,4.190096027283569252e-02,-1.596677166161112327e-01,6.112302822252060897e-02,3.079124206565517330e+00
-8.865018088145201758e-03,4.028467954309425392e-02,-1.645450020822769033e-01,6.121823342361451536e-02,3.104188727295520867e+00
-1.473604270707853936e-02,3.877203301281252623e-02,-1.691095611974308410e-01,6.110520437424393769e-02,3.140417976713843817e+00
-2.087371060402302969e-02,3.736802049180171920e-02,-1.733463065455833618e-01,6.079435874459955536e-02,3.189191326533470150e+00
-2.725773470493007833e-02,3.607728271762814659e-02,-1.772412342464257939e-01,6.029629214312880181e-02,3.254119140066705551e+00
-3.386701364494291294e-02,3.490408601640160313e-02,-1.807814702429046405e-01,5.962156738938153427e-02,3.341863161222111245e+00
-4.067970151556415254e-02,3.385230820112061778e-02,-1.839553128543463256e-01,5.878055349432582954e-02,3.457970321974119354e+00
-4.767328007279272861e-02,3.292542575418525713e-02,-1.867522714544807561e-01,5.778330934778325850e-02,3.600212909966483021e+00
-5.482463316755742389e-02,3.212650233644374909e-02,-1.891631011465190748e-01,5.663950557262996399e-02,3.763111664744960727e+00
-6.211012315242980808e-02,3.145817866075430180e-02,-1.911798333206730094e-01,5.535837755141075761e-02,3.943661244892965101e+00
-6.950566901206574333e-02,3.092266376353349638e-02,-1.927958019931127753e-01,5.394870290606828406e-02,4.141321189580521533e+00
-7.698682595912849369e-02,3.052172770314166839e-02,-1.940056658393046196e-01,5.241879741201861675e-02,4.356973596890570732e+00
-8.452886623260161270e-02,3.025669570923974344e-02,-1.948054258488999546e-01,5.077652422387777392e-02,4.592389593728388064e+00
-9.210686083142567704e-02,3.012844380245571774e-02,-1.951924385438207343e-01,4.902931222477353163e-02,4.850051460067176023e+00
-9.969576191330170589e-02,3.013739589883939612e-02,-1.951654247158511324e-01,4.718418018865273150e-02,5.133151208166949253e+00
-1.072704855863051698e-01,3.028352240867601686e-02,-1.947244736548546518e-01,4.524776421540770838e-02,5.445691776865280609e+00
-1.148059948196563373e-01,3.056634033429038444e-02,-1.938710428536405961e-01,4.322634654327998233e-02,5.792671784160657644e+00
-1.222773821995984111e-01,3.098491486651789445e-02,-1.926079531904563436e-01,4.112588436232945260e-02,6.180362751232228113e+00
-1.296599522568477048e-01,3.153786247456597663e-02,-1.909393796050276593e-01,3.895203765774002402e-02,6.616708364551279864e+00
-1.369293030934952693e-01,3.222335547905249425e-02,-1.888708372989672535e-01,3.671019541789586477e-02,7.111899164279365415e+00
-1.440614070395556112e-01,3.303912809310607240e-02,-1.864091635061627117e-01,3.440549976595077414e-02,7.679211744022282460e+00
-1.510326900725652843e-01,3.398248391156015458e-02,-1.835624948933995693e-01,3.204286773037671315e-02,8.336261462006396172e+00
-1.578201097377223416e-01,3.505030482348650556e-02,-1.803402406659181390e-01,2.962701047294696854e-02,9.106924488138362861e+00
-1.644012313110147505e-01,3.623906131860946123e-02,-1.767530514667987884e-01,2.716244985263261899e-02,1.002438502418488042e+01
-1.707543019535919249e-01,3.754482415353443958e-02,-1.728127841729743819e-01,2.465353222951664411e-02,1.113615764506883643e+01
-1.768583226122751872e-01,3.896327733922996805e-02,-1.685324627042305567e-01,2.210443941071586413e-02,1.251275803087207628e+01
-1.826931174285499893e-01,4.048973240683525349e-02,-1.639262349747338809e-01,1.951919661592999705e-02,1.426353910747962850e+01
-1.882394004266218779e-01,4.211914390463993713e-02,-1.590093261293767102e-01,1.690167729911044858e-02,1.656770369197256088e+01
-1.934788392601068108e-01,4.384612607501315457e-02,-1.537979882195100734e-01,1.425560461261394206e-02,1.974068700452846770e+01
-1.983941158066539756e-01,4.566497065615918172e-02,-1.483094464844014748e-01,1.158454925552825435e-02,2.439401660837241081e+01
-2.029689834102136881e-01,4.756966574985868612e-02,-1.425618424159772191e-01,8.891923439092789400e-03,3.188931480359192250e+01
-2.071883205817457441e-01,4.955391569283130321e-02,-1.365741737950387502e-01,6.180970796221525385e-03,4.599715459450305843e+01
-2.110381809808694054e-01,5.161116186603802169e-02,-1.303662318971537115e-01,3.454752409023994966e-03,8.244978751122233973e+01
-2.145058395132483087e-01,5.373460437314154375e-02,-1.239585360757779753e-01,7.161300716315518620e-04,3.982066763089685537e+02
-2.175798343913431521e-01,5.591722451646988223e-02,-1.173722659388329731e-01,2.032249739465151733e-03,1.403767015078834390e+02
-2.202500050195068670e-01,5.815180799619273921e-02,-1.106291913429181539e-01,4.787961921729081381e-03,5.956247140000039053e+01
1.321006596808359246e-02,5.102783918831087923e-02,-1.321264652315068122e-01,5.662702973518494998e-02,3.138435593144114577e+00
8.927861954894117380e-03,4.905696085962064218e-02,-1.380737836961893061e-01,5.792813573581079983e-02,3.095444587849128126e+00
4.292674274612023888e-03,4.716675176370659084e-02,-1.437776748469490606e-01,5.898163120068247028e-02,3.067534338184491727e+00
-6.801762054107346467e-04,4.536345968271337376e-02,-1.492192853890031146e-01,5.979202028443036943e-02,3.053163844889083212e+00
-5.974252527747636599e-03,4.365304510857250658e-02,-1.543806289539354781e-01,6.036571044306174999e-02,3.051210656680964028e+00
-1.157205597461635760e-02,4.204116154155512763e-02,-1.592446455507446068e-01,6.071063669539016050e-02,3.061022964617568398e+00
-1.745508390707599389e-02,4.053313680353606147e-02,-1.637952579548999643e-01,6.083588509741692796e-02,3.082632429840093558e+00
-2.360389092252419829e-02,3.913395542773559499e-02,-1.680174248490217404e-01,6.075133891171748124e-02,3.117333438703545401e+00
-2.999815312834780423e-02,3.784824218314655764e-02,-1.718971905395363653e-01,6.046736354887350534e-02,3.168964450448845671e+00
-3.661673531928094638e-02,3.668024678810438005e-02,-1.754217310849767175e-01,5.999453932065076239e-02,3.244855703542546266e+00
-4.343776083642669067e-02,3.563382986352652687e-02,-1.785793966834583191e-01,5.934344505133883757e-02,3.350391117245298922e+00
-5.043868387703431821e-02,3.471245017225115664e-02,-1.813597501792254263e-01,5.852449104518250150e-02,3.481672602390598392e+00
-5.759636401602421379e-02,3.391915318665267992e-02,-1.837536015609909090e-01,5.754779688314902442e-02,3.632228592491143271e+00
-6.488714269294078296e-02,3.325656102232284195e-02,-1.857530383380402161e-01,5.642310785863312306e-02,3.798830216234776458e+00
-7.228692141151905892e-02,3.272686377108927069e-02,-1.873514516936970187e-01,5.515974326792328492e-02,3.980801996795544806e+00
-7.977124139338789832e-02,3.233181226201919944e-02,-1.885435583297035422e-01,5.376656992489112913e-02,4.178805044538652425e+00
-8.731536442262795294e-02,3.207271227433565464e-02,-1.893254179293133443e-01,5.225199487956506267e-02,4.394286320045547534e+00
-9.489435461396565630e-02,3.195042022137416227e-02,-1.896944461813745153e-01,5.062397215753924179e-02,4.629293188525779534e+00
-1.024831608343311357e-01,3.196534031984629709e-02,-1.896494233223544879e-01,4.889001923928579241e-02,4.886452450278921056e+00
-1.100566995053492980e-01,3.211742325376631263e-02,-1.891904981680723186e-01,4.705723986260785391e-02,5.169037218295724934e+00
-1.175899375130738528e-01,3.240616633745722203e-02,-1.883191876218116845e-01,4.513235050111020358e-02,5.481099250374470877e+00
-1.250579749509190541e-01,3.283061517709741362e-02,-1.870383716604414603e-01,4.312170852247709796e-02,5.827668853452694364e+00
-1.324361274222959906e-01,3.338936682531596506e-02,-1.853522838151149543e-01,4.103134055898873672e-02,6.215040021716279561e+00
-1.397000076309152794e-01,3.408057441840952467e-02,-1.832664971780139651e-01,3.886697003721307359e-02,6.651174174239095294e+00
-1.468256059890724885e-01,3.490195328085319432e-02,-1.807879059813886913e-01,3.663404312784046546e-02,7.146277641224743959e+00
-1.537893699774785794e-01,3.585078847692805409e-02,-1.779247028097820649e-01,3.433775260536380686e-02,7.713642871475486551e+00
-1.605682819943242690e-01,3.692394378450446907e-02,-1.746863515207592310e-01,3.198305926514237452e-02,8.370902872648420256e+00
-1.671399354362605449e-01,3.811787206131993233e-02,-1.710835559636484093e-01,2.957471064468791475e-02,9.141955083550488581e+00
-1.734826087598222988e-01,3.942862696948732509e-02,-1.671282245996886517e-01,2.711725684662067565e-02,1.006001090533291986e+01
-1.795753372784963386e-01,4.085187601947996155e-02,-1.628334311405266188e-01,2.461506326990097956e-02,1.117262140265257209e+01
-1.853979824581209468e-01,4.238291489047903149e-02,-1.582133713351653315e-01,2.207232002857938830e-02,1.255035345068292152e+01
-1.909312984815711989e-01,4.401668297974926924e-02,-1.532833160481993917e-01,1.949304777669768826e-02,1.430263539294451647e+01
-1.961569958627122079e-01,4.574778012964747509e-02,-1.480595607844278627e-01,1.688109956716651178e-02,1.660878792179680374e+01
-2.010578018993536831e-01,4.757048447697495575e-02,-1.425593718266844889e-01,1.424015825740884179e-02,1.978444514955814526e+01
-2.056175177653890018e-01,4.947877136567604278e-02,-1.368009291649167070e-01,1.157372885134782745e-02,2.444150683280632919e+01
-2.098210720534092744e-01,5.146633326036972184e-02,-1.308032664051528571e-01,8.885125078974416210e-03,3.194240221487688913e+01
-2.136545705908167447e-01,5.352660059489326716e-02,-1.245862078569790893e-01,6.177449572131424489e-03,4.605990093983064781e+01
-2.171053423647772984e-01,5.565276348694656039e-02,-1.181703030074724298e-01,3.453567479415694912e-03,8.253534238516606081e+01
-2.201619814042155010e-01,5.783779424706274319e-02,-1.115767585981764232e-01,7.160749944220477737e-04,3.984762534757686012e+02
-2.228143844804174600e-01,6.007447060750539108e-02,-1.048273685296279151e-01,2.032731040418962742e-03,1.404150344138142259e+02
-2.250537845016282457e-01,6.235539959431292412e-02,-9.794444182512404562e-02,4.790863181732121778e-03,5.955160606065719264e+01
6.413267855901698400e-02,1.112481088450525957e-01,6.120953233710368924e-02,4.652395367439881441e-02,3.370708513840158904e+00
7.152238086704156006e-02,1.117255350692386989e-01,6.286983156214295820e-02,4.793700684103260196e-02,3.377207334539496397e+00
7.899915150415748322e-02,1.120848112678746733e-01,6.411925181589475664e-02,4.911749787848464915e-02,3.409635792623970207e+00
